,Principal Component 1,Principal Component 2,Principal Component 3,Principal Component 4,Principal Component 5,Principal Component 6,Principal Component 7,Principal Component 8,Principal Component 9,Principal Component 10,Principal Component 11,Principal Component 12,Principal Component 13,Principal Component 14,Principal Component 15,Principal Component 16,Principal Component 17,Principal Component 18,Principal Component 19,Principal Component 20,Principal Component 21,Principal Component 22,Principal Component 23,Principal Component 24,Principal Component 25,Principal Component 26,Principal Component 27,Principal Component 28,Principal Component 29,Principal Component 30,Principal Component 31,Principal Component 32,Principal Component 33,Principal Component 34,Principal Component 35
1432,-2.7836638546602392,0.1051679069103744,6.9707302591905,0.36482986185237976,1.2943557708383786,0.01566422141552319,0.4057212146825101,-0.40299849012384165,-0.5425486019431268,-0.45875598634870896,1.8295253738380568,-0.8785098329819296,1.1770931511346012,-0.8471582100214167,0.029212871489323687,-0.29169352936504483,-0.17925795424405117,3.01284849572486,1.9563010759921238,0.48825897678234126,0.3850680009915779,-0.08389752110581246,-0.32571122605774855,0.0709448389072573,0.813817557296742,0.9707095758646122,0.9814326005162519,-0.8167395489779208,-0.27833872874177074,1.066549134636966,-0.7914792753368831,0.7023547100543198,-0.5638328846987326,-0.366598651569835,0.5977476927419458
1951,-1.404374030836973,-0.1590787932696488,-4.816120429949005,-2.306811701725129,1.356332040625422,-0.041976941556223335,0.36931752016905617,-1.351924380916001,-0.1321499637055281,-0.32563561999248697,1.0154299873849342,0.6104905017159296,2.1258708627481875,0.7393735042003371,-0.043715885219024385,-0.14783179045310404,1.013301855166305,1.3932330586807535,0.22601174302375435,0.1113240573577383,-1.0983784833380368,0.04847024492424399,-1.2499330149359553,-0.10218452607100105,-0.47640289423342824,-0.1425299171835481,-1.2264960683078818,0.6355793924624263,0.3027838497833158,-0.6466702084623166,0.6737588104332816,0.031848631217767834,0.024817519180560955,0.5908712127791125,0.5538984040741138
1240,-3.3334497278283814,0.12671980325918206,7.592198109624324,1.5054550399743594,-2.92013131613009,0.15165042816563845,0.34757124390046235,-0.7660261492650416,-0.0752091588316871,0.07186453384518998,0.37214613826871445,0.2568506459017825,-0.5786707503938548,-1.380508821877039,0.2758286600527325,-0.2853356737386923,0.3412519850965626,2.7473743422060606,1.3775391228540859,-0.21800593039657282,0.9275495459651308,1.077545142708629,0.4984157022622005,0.5544325204161721,0.7998608125432235,-0.391060757158696,-0.45351355135706656,-1.1302450769345942,1.177948885535502,0.373648335558186,0.26450760445782534,0.1702501481533692,-0.5995032661387474,1.2998278636093992,-0.21337649461742267
2758,-1.8834240828112305,-0.11624363023588323,-4.521382746117791,0.46845060863653304,-2.173614234677864,0.02882890619869222,0.06885465711031684,-0.5197844403231447,0.11406610984554438,-0.03811328910338836,-0.1757096313961914,0.28621712865976784,-0.13011763201847001,-2.279077128293555,-0.09077778697187897,0.14505629543925821,0.3977844772569228,0.283624440682049,-1.2634683403135074,0.01565009640021032,-0.6634883306185675,1.177942282699849,-0.15901670923074263,1.41119480343316,-1.6940641311782123,1.5800853305307607,-1.0140610066609996,1.0512815032156735,-0.8167215901108267,0.18979193828098637,0.9271311734396304,0.3201362812080391,-0.30454472017533046,0.29703487945457063,-0.3715206245404101
4556,-1.1737156966908926,-0.3567429253917433,-1.0584017821794542,-1.8914303284985878,-1.360001691598866,-0.13318176978913795,0.3256632658096162,1.7309017420927784,0.9628324664239201,0.8201490798810506,0.35562484983091763,1.2243838052998268,0.05992443370320374,-0.00036986483598287604,0.6120038639865844,-0.0388728777955373,-0.8912497575769159,-0.29353052384399286,-0.725251479898575,1.0974162478266616,-0.013423170225060305,0.9520442261226918,-0.5925886927514152,1.0073836641087808,-0.13946434696995616,-0.3478879354562909,1.028494834984016,0.15161154455999187,-0.49486107835353565,0.9381079271235722,-0.5354306129234687,-1.1874761381626822,-0.8912632406796707,0.761669235663899,0.3834357397273803
667,-1.9419918486086902,-0.08277518972527295,-1.9523179821786754,-1.0914314915970542,0.2586523684238971,-0.08013488911342641,-0.4645981508734915,1.4574400457548187,0.2371887545670548,0.11147864521282952,-1.211226333143269,-0.4529561823357793,2.59875620689303,1.8667241526193108,-1.9894519625645932,1.4950370158642827,-3.3491547158428694,1.1492624567019756,-1.535071471008578,-0.7701220319814309,0.026661271764472874,-0.34161554867701827,1.8692456109056408,0.37447782260712525,-0.7538297877508652,0.23975132889490888,0.42829556992576284,0.03788407975264718,-0.2539855079583015,0.2593862583087047,-0.13576541183533647,0.6444849464857557,-0.9145004174792393,1.4210984456019489,0.0506865434152079
880,-2.06712408085118,-0.06139008040084708,-0.4315044755544807,-0.638656515714857,0.6474240024406441,-0.0818573727487707,-0.17460370930354968,0.71723765585748,-0.016442572456928376,0.2628946703992048,-0.47512993229028716,1.6039766148007155,-0.2590844316183287,-0.06392406436283321,0.029484340251075613,-0.1699636244382467,0.854386910295799,1.1726425576862254,0.1852858469035783,0.04464246487655879,-0.4834931998079488,-0.3010641698425005,-0.511317011531473,1.461015554905618,-0.30452358278050723,-1.085067295949239,0.565694239402329,1.2629133355737387,-1.1879587537533922,0.22918497549382247,0.19186948197647116,-0.6057730563048328,-0.08649980458896418,0.7227411941714955,0.6799087677385446
4460,-2.2129577037489336,0.0018231466209349951,-0.6504363979359441,1.2510272244286704,-0.7245680004539526,0.10458133299047433,0.4404158077100216,-1.3919424955119988,-0.33384567579939173,-0.5905852214711523,2.08775205447913,-0.4379115926763573,1.3745532132301532,-0.5413417940883166,-0.15272757720712188,-0.06263121075822255,-0.39988120965736024,-0.04034002704889063,0.7843569488938968,-0.3637184114225906,0.5130548353779794,0.6221951547533097,-0.28095803344970693,0.8203511432524889,0.46458719279141,0.03839532420830393,0.2881143152890009,0.8678548983976435,-0.9485443902212303,-0.10334980959063901,0.19635161985139976,-0.4430748910688715,-0.32842822809813216,-0.7749479776402856,-0.05535551583361185
4595,18.576314069636013,-3.4646099212469137,-1.1637146339050721,-0.005249416784421488,-1.8789267943665366,0.20477508442714484,-0.4830922363702268,-0.4200467411490791,-0.921704617432494,-0.9083484882559459,0.3181828453708273,-0.706877991887335,1.4268761091468396,0.13395103113968077,-0.9216463584790873,0.4327090059657458,-1.195392322539248,-2.138493872471021,0.6530452304805675,-0.5693427494918826,-0.11248184031156515,0.691512186806097,-0.5248047097111954,-1.0349591776339442,0.5265873137408832,-0.0025442145774854153,0.5776561931716407,0.9105156129190601,-0.9464350025507224,-0.5535166043046463,-0.05504199453702249,0.6921969564045907,-1.7011740401054014,-1.5689236340089339,1.1136882705863518
1319,-2.861468660087606,-0.03610168772487421,4.4193628237263995,-2.830214819746199,0.04150700862762019,0.07394602879646245,0.029861724960900234,0.5433280138441903,-0.22576113879699897,0.010292345115127562,2.3621240081833226,1.4479279076755398,-1.2945853686693245,2.6073946139592623,0.5769789730169839,-0.5225408423549376,0.44818481232467117,-0.651474441487973,1.2705392804585374,1.5332257273603302,-4.004843445063225,-0.281708730062525,3.7487129705190294,-0.19776335824693594,0.765143542011662,2.0731259719792057,0.9484953520357055,0.4186337209339986,0.37581222981910656,-0.7728514535217861,-1.245972956055652,-0.6239212200996521,0.10077545382573141,-0.04153955873042435,-0.3703781997546877
5217,14.45340212332201,-2.84265373316743,-1.9280793267897707,1.0591096981793424,-0.470112910393261,0.06955768454865485,0.3276071787416286,1.1916156754484506,1.4612596189922689,0.7414598139810186,0.9705867322727448,-0.44917320259967913,1.1946098749615517,1.9158929863121297,1.7484953271379782,-0.45799967339327546,-2.009174947050166,-1.1285252069833467,-0.19725573084280212,-0.6623510918157568,-0.06940360768154942,-1.2975477670576039,-0.5339553299373354,-1.783146847071079,-0.5901660185174402,0.06367375918395614,-1.6972181250339782,1.2390648751709303,0.4183871677574496,-1.9422907482279426,0.7605258909041664,-1.9814326860253921,-1.9215526673268066,-0.07321143350452497,-3.0192639786488886
5536,-2.811827056609517,0.1648656135644323,2.926028117359231,9.067559473894452,0.6293469366774364,-0.06590625819618968,-0.06687665627883782,0.7608143254136039,-0.527106713108047,-0.37864879517985434,1.2656105388770928,-1.0494493702630943,-0.7571841552350561,-2.287409383498219,-0.28513969773382813,0.14616306867763418,0.052574920168026576,1.1006468708483863,0.10826378986532334,1.813185567894611,-0.36992368546674886,0.3867814634705175,-0.3125611579301769,0.5484511395426488,-0.5170073841623721,1.7913480466591787,-0.063221131162319,-0.019999685253808745,0.07642058995743055,0.13901675541324404,0.045224787018552134,-0.8167528611517877,0.893110273799239,0.059359119844848096,-0.015352347685507058
2498,0.06684212797595857,-0.5759140437172533,-1.8728102090641672,1.0063458797284395,-3.9281013842529777,-0.030657639826469796,1.3478388882018748,0.19883176076852677,2.340257072505019,1.1906639342368186,-0.09982440133497542,0.5758302580494414,1.4084622142155203,0.15674423403133567,0.9802901015906353,-0.2593527351213606,-1.0082373183727948,0.6823656783064042,0.21144898939351053,0.546298884932008,-0.2995900891515293,0.36373690480775045,-0.31302323117185527,0.5215482747639794,-1.1154769993048905,0.6663208072779937,0.15693830523897884,1.0284311774953736,-0.8808831209037211,-0.8636306680530286,0.1297155972643736,1.2902440102131294,-0.011433746219936746,0.45034752660104455,-0.14442174089624296
5126,-0.5404330583897006,-0.014860340979822181,-1.2957728468820742,-1.3358846634985768,-1.492247683595888,0.5273043421024821,-1.9318482244818396,0.487783334483608,-1.1982006944075205,-0.0018409889594504828,-1.8918957408426513,0.7146029790470249,-1.8332287754934868,0.6881416024686555,1.8236430284556329,-0.7430284647304705,0.41378933394084066,0.3478492787723107,-0.4647955676922925,0.3650202120596218,0.873869250377334,-1.9024068692719203,0.41240175744795204,1.72214344796357,-0.3997570314201689,-0.6213694978193912,-0.6094217524433703,-0.967217650812277,0.2845362519941969,0.6433071692736284,0.21114366151391714,1.139041617262089,0.1562039496059661,0.9579981104660692,-2.0574882847316567
3553,-2.6561292375484644,-0.04065103145172251,4.457976139612238,-5.169666946018594,1.365516094234353,-0.0875770480073513,1.545844685260583,-3.6437415854898054,-0.7989846139667759,-0.6140720615658037,3.173981073594484,0.8334492576912533,0.21598138440359416,1.9085724714603534,-1.0053651020047523,0.11844614764783017,1.748799195076918,-0.0428504560339857,-0.9813177461924228,1.425114355501969,1.7602040685382812,-0.2250922453668407,-0.8036715375994496,-0.14123767885398997,0.15492111223698235,-0.7233727921909656,-0.6066215170926988,0.7120006520693387,-1.440690782106732,1.3275613054509998,0.7916835726383306,-0.575900437811326,0.13434932619682857,1.2910096335009806,-0.16046389739735223
5218,-2.5525304102199757,-0.02862140126203763,0.4637640196950367,1.0745814717437827,-4.749621424183068,0.4478985287163504,0.16753713315415536,-0.9899664939854943,0.5432251181072328,0.20431324264228462,0.0012105427508511178,0.9071955491259763,1.8098890118045292,1.059861491384611,0.5416387041853933,-0.09373262934331208,-0.42041577709124056,1.9572039117878968,0.19296682127199774,-0.047851108851544644,-0.36899623558455913,1.4296786027415636,-0.13130592555188442,0.7407569574858343,-0.7696989630492764,0.9201056706900609,0.6766539869364475,-0.0014320717269401054,-0.27230839138795065,-0.22704971836550172,-0.45422860077063804,-0.6395250187206649,0.8887709836861242,-1.6087256232464537,0.24979711277717054
5420,-1.9749081464722809,-0.14979479979565216,-1.607626908497471,-2.723508636076528,-0.3102171606418161,0.03858611217196053,-0.5044339116099312,2.908363599804043,-0.11866445456758763,0.219039145129751,1.4398568647674472,0.0008950302603757838,-0.21926006218745575,0.9182063499158281,0.7137942712052887,-0.15019016655774337,-0.6148392001865113,1.1350246098285108,0.46039631369595085,-0.5027935575099396,-0.12380544530311113,-1.0479041020876576,-0.6718013808932749,1.5011351728451463,-1.560274303355022,0.5651379369626929,-0.7806044525484133,-1.4544580704806556,0.8957082294856771,1.214494866644688,-0.07945554308069877,0.31995824820535246,-0.2107117595979157,0.04046074959637678,0.5674728073992381
1867,-3.0025133722426163,0.09083657366402713,2.426196537309552,5.241126409605986,-3.66524871735567,0.13226646083719523,0.25062806450357,-1.5281349273344325,0.15239830403045088,0.10023803075488315,-1.2862069775053373,0.8517646958082745,-0.7628428345722962,-0.08197886313179922,-0.13863404661181108,0.12263599982181238,-1.2226969495201798,-1.321855669576801,0.47961217481503665,0.16558097962478097,0.7300979366404129,0.0825005028298729,-0.4898550496893083,-0.5775300366599917,2.039540737278504,0.3689440881439868,0.7248821891381962,-0.624170107101883,-0.35961215186677287,0.2673754166862766,-0.5183567473681103,-0.3715572621119694,0.18589176465086577,-1.649189239284155,-0.3308154578736478
4733,-2.6165205321876512,0.10617589142911306,3.2639926662657457,3.7864685365581456,2.805060734782483,-0.2957757849925669,0.4575140127549145,-1.340535089510667,-0.6628285379571364,-0.5307791437955736,0.9416588036637324,-0.39947688524200853,1.3136977192032426,0.4527934358996706,-2.721646382697334,1.4826477430610092,-2.1352095444088945,0.3108686930224737,-1.8088097680593866,-1.2990671929784947,1.4021416227277883,-0.5948760707952667,2.48150796795036,-0.21712791197886488,-0.26905951548307966,-1.3222416923853901,-0.37300346633643583,-0.8681454370184128,1.079592452031598,-0.20664845105592317,0.15957507788747127,0.053036535127283374,0.2914029013786473,-0.682314408305393,-0.12354519067351347
900,-2.8256493325413596,0.024567582360252922,0.5742237008961915,4.621361276831788,-2.4468968003128375,-0.04604033839765347,-0.3130888452852068,0.24900473558961816,0.2653579453906566,0.39943374070226106,-3.0264152407031784,0.38055052204440326,-0.44988102533464186,-0.7739171973516863,-2.9366472081690547,1.5877357047442218,-2.0154810380085655,-0.3091679087418037,-1.060850586173862,1.1525745609289577,0.8831183278106626,-0.6436525548035665,2.35506817105464,-0.07311734978790743,0.6736112383698409,-1.2978703553209507,-1.0123829099435415,0.18340814738747163,0.6360621661056729,-0.9268262048721397,0.8600446487511408,1.1413864445540747,-0.6022897434181508,-0.11558158119162087,-0.08901964000325725
3411,-2.7209494796139824,-0.01217785068687931,2.803509589122604,0.8530370181182648,-0.9709953795930906,0.04205879874029961,-0.17551796919121576,1.1160795678964603,0.1095704070357767,0.4462298828637017,-0.35282761923903394,0.8134217587082699,-0.5572555992900475,2.272191858576172,0.194933213238783,-0.018306902265369577,-0.39121092419415326,0.20080526122263426,0.4755158320086223,-0.8504187885727932,0.5051573640236775,-0.11892947879593598,-0.5806861198943625,-0.6767571646432015,-1.6684859805477814,1.5306068778858435,-0.2230660269798222,-0.701123888829893,-0.14925894820968,0.7692966241837039,-0.4714447836411662,0.34767390381399804,1.3417916966005738,-1.2598469427016348,-0.01812649979031806
3975,13.750280135453117,-2.735468163307294,-1.2927464168533782,-0.3279392273161776,-1.0962175795404006,0.05818884409372398,0.7780530882871126,-0.8787029413242111,1.491768065067648,0.926642277067994,-0.2657734013693961,0.5418556627083184,0.3300902722222637,-0.5378518509061557,1.2983463661481942,-0.5936818023369136,-0.8279857997079372,-0.1612219503235134,-0.28881619959305627,1.1067453039842412,0.20332898992981405,-2.0418260194906503,0.2855961809826002,-0.041127153970498105,0.7892137086694271,1.3232816806717993,-1.9367666927155502,1.8473831303377557,-1.3152538853485423,-0.556222217887281,1.138194620297534,-1.9624781965587486,-1.2029012508357881,-1.2636076268768988,-2.6677636741873587
435,-1.7277825710710528,-0.13932530608875485,-2.792241400062461,-0.7319764795188074,-0.9147884182169899,0.3381931032279999,-0.5043231899107444,0.881230329744366,0.4202785696084492,0.7053152330411123,-0.5389100664591656,-0.23325242011573533,2.6338427643626234,0.8231430833747488,-1.1592688438915189,-0.5365306373334794,6.1594508893752336,5.773693269138586,1.9189320026621945,1.0469599363601092,-0.8282170515574809,1.187689607343043,0.44385492435348006,-1.484392343784453,-1.8375484325216613,0.13420870263835794,0.9395786201209217,-1.0443523159453114,1.7036292688656038,-0.7991597005673766,-0.9622925063548079,-0.23098380552829212,0.3115147745679496,-1.1756436772108099,0.5401577548116495
5351,-2.2048872185280617,-0.1575295916395432,-1.7020850333526845,-3.223774038081324,-0.9037561866971079,-0.11101658661375018,0.9175610611883052,-2.4367315565214693,-0.6396696382814877,-0.25430970524259544,1.2057482824989325,0.07104037788376308,-1.4913030759532793,1.0179845112091612,0.08751135565058812,-0.3408614583275477,0.4635905452310679,0.6500760970333067,1.0754017611385809,-1.3082441226630215,1.9828765628267404,-0.2279893577872205,-0.38674347885704435,-1.000176726142347,1.3603931976305614,-0.11303880894305963,-0.3518396110075788,-1.2570316027294948,1.242945787594796,0.43108123770626805,-0.10916404203635999,-1.3512689547885846,1.566975252082633,0.41552497387655746,0.15330216958908785
4794,-2.3067377099405473,0.025577398484000775,2.4782961608832625,-0.6191483196846256,-0.8533329907355742,-0.09688231682623087,0.011911846552494257,-0.9766280509431071,0.07833579656345772,0.020805189910463068,-1.5670789098385733,0.38554533223068815,0.6248966480875475,-1.9923843159158734,0.9315894360090891,-0.19821975322011703,-1.8266066922538686,0.6885265939055084,0.17947670134550617,-1.1420510085420452,-0.27083887969536047,1.308828693416803,-0.03125553751913793,1.196305013515978,2.3465317006172075,2.456287507257044,1.0012836197149466,-1.829234579595542,0.5117845791051372,2.072988306917019,-1.0511660237574845,-0.7902170055872835,-2.4819477889706443,-0.04157800034388053,1.4357403531813342
3095,-2.340918860439742,0.011137461302541373,-0.16729710242392415,3.2546726382996134,-0.9730411319138828,0.04257761075543993,-0.14560845713125184,0.12137810703891369,0.10186393541859015,0.09939326942113338,-0.6469813216439783,0.08625237344259111,0.09369101978601736,0.3713059116078115,0.4267167289183651,-0.01999209507561474,-0.16388708958546158,0.6158088696860601,0.0022381321674289573,0.11039375550683186,-1.0274010822524278,-0.18342980175238732,-0.6183351983756784,1.4145437451666378,0.3135017723834139,-0.3203028870996053,-0.648912494477226,-0.24275863329178318,0.984982930518975,-0.7503906011461363,0.2450581874653815,-0.9211216246209181,0.7172735639738337,-0.46999038786907205,0.2153205922405166
2379,-2.0315240564927013,-0.1846410887010896,-2.821751948013225,-3.34159765307922,-0.4368530184961973,-0.04819028681937654,-0.5688929586317958,2.687694588406293,0.01943865038649714,0.34057138956439414,0.32753762743285525,-0.5627370588460967,0.6682426663380663,3.31379630021276,-1.69873735278915,1.694625726054811,-0.4611382815617033,-0.3901742501358718,-5.373649903775397,5.084867467755076,0.9018177145127738,2.003047145423099,2.541674323417628,0.7863147826025294,1.205371285262175,-0.9602520585701788,-1.2957555181183014,-0.5404638412214646,0.5033552499964866,0.4218312601125534,0.4749917360416588,1.2660394159761614,-0.3495440786837032,-1.1673550237297994,0.013459893769703074
3167,-2.1348200811295404,-0.04118553748671979,3.4471992787482484,-3.0798104184452413,2.380486964169568,0.12763205199738623,0.25577962936866044,-1.4392524582378052,-1.1263411987384606,-0.6769815528327884,4.383839000871522,2.0977256500203074,-0.4073698279318338,0.7250969149765559,0.703096711940814,-0.9127041389196249,-0.1006615601621508,-0.6466368285982926,2.734378163100344,1.1801299875884457,-3.275090861802382,-1.136814569940761,3.3929736274272226,-1.4737641756256004,-1.165434723620151,-0.27577433991100386,-1.017235738678309,-0.6337370224845034,0.4252583239159139,0.6812024757835629,-0.5378078755204094,1.0800542956903312,0.3322474503299797,-0.8575342028515947,-0.2955447292615304
5568,-2.326522925312354,-0.06963332509568589,1.571430398017335,-3.162503631463472,1.6367044032316371,-0.07790588447436393,0.7353229052386402,-1.1513832699049362,-0.6906928071989378,-0.5763113988577421,2.9379809399197807,0.9470833707734005,0.13182088186900223,0.46121109804687427,-0.4106390049710813,-0.1342657726113472,-0.3968857170422684,0.3910880823966835,1.1467363412286768,0.3088199855476379,1.2652501895399657,-0.7577380894891398,-0.889045552045573,-0.5837380877978241,0.34961262765289686,-0.2862246996218045,-0.17009195586516682,1.440002955382012,-1.1381534215638114,-0.7711053927235387,0.37276683842903746,-0.4873227943355442,-0.6937599901776732,-2.5452029821984854,-0.2478984529556949
3620,-2.400220864709369,-0.010430697817633481,2.0873200138079255,-2.536154611042576,-0.39748609033759513,-0.001203479569018085,-0.18752972859172679,0.9180335155577927,0.11125954672493335,-0.05049600089473551,0.0497800129368263,-1.6159471199329776,0.2205105302094367,-3.4331571984936065,-0.759646434562879,0.26470793407122084,1.1736940027936902,-1.411414874073199,-1.3492934082766879,-0.9918328433097356,-0.44432302796060047,1.2205189873445788,-0.23352417919492305,-0.5414034526227472,-0.8284994613083115,-1.1648761778276453,-0.26352244084193466,0.706681420540897,-1.3450047183286726,0.6179062519364661,0.4352742616719058,-1.2617135267099706,-0.500220421949299,-0.15481543624432828,-0.4881463485738745
3027,-2.219102017692621,-0.0704354189630487,2.2393138945586415,-4.476862150436815,1.1283427258833643,-0.370401823703618,0.1258337239150064,-1.1716752012528084,0.04473379763533868,0.4807941967007753,-3.4283372924023063,1.4622482524976017,-1.4162861422660928,-0.022618524807085833,0.13128512049366237,-0.0939082316155019,-0.11378530632728899,0.11846932150329019,0.4996292249234003,0.7023990022733745,-0.2649295563375247,-0.3249636919061649,-0.5926923665066428,1.9448458699943219,1.578661593415916,-0.7327524801822826,0.2548472372577918,-0.43689645026686563,0.9214430653155948,-0.668516683295209,-0.08695907881754582,-0.6319980070141101,-1.1815104506820087,-0.9636117958397512,-0.2158853079980224
2831,-2.719669433139714,-0.0445052858469994,3.0321293627358012,-1.9798509896551233,-1.3670653355121103,0.09119432946143965,0.354733122725924,0.2311008137932977,-0.3377955600274727,-0.1991430053363741,2.1420925874528125,-0.682711856253518,-0.4785067585741817,0.0514155037089993,0.05744044390537792,0.04368993637640633,0.5669249162528402,-0.738230090296764,-0.8106337402361543,2.2539305179777305,1.010659632194016,0.9282466974648744,-0.6705792691043323,-0.5424216922434103,0.9077102434217701,-2.073423988162287,0.12384804600625474,-0.5937314975798209,0.2742577967370546,-0.01595196511201171,-0.21449555004269996,0.6218976590251116,1.1261994838138085,0.12657408009709087,-0.10531423237842506
1478,3.6730018925102144,-1.113971338569241,-5.228597644769572,0.9416154432019109,1.6784599308328534,-0.40600000575172235,0.5935288114843071,-0.14024328766266134,0.5431506221672551,0.526814106320323,-0.8617947582595569,0.4446839277319309,0.29737969388968505,1.6056830430832996,-0.38097442871849135,0.0520566463605439,0.38969609736472344,0.33986834032893404,0.8700219729893435,0.43644934967635346,-1.147216120091542,-0.9633262788390549,-1.6302326669703817,0.006931861194910599,0.6522057122491636,-1.0392375714224222,0.7992860130576267,-0.15986633479450055,0.6780160431967344,-1.0507096512631073,-0.3721521353882489,-0.15179637921372366,-0.4283180419850423,1.9091439460531143,-0.7254614014539822
2948,18.42603907992623,-3.5347767274402533,-0.00038050592567225234,-2.325952810123946,-0.1906149633209656,-0.055908369949210966,-0.3935945296766036,-0.6076794157470908,-1.071132399187478,-0.3022085527687703,-1.802849519897413,1.4253252418506726,-1.4367837580338902,0.09259337008496643,-1.5878622806951883,0.38817671109074225,1.0713443473987858,-1.0874553390595374,0.7648372386080071,1.3526243636616275,-0.44841664815892734,-1.4697451145012594,-1.0419809970263598,-0.680706238653567,1.1290804244479462,-1.5358047046977683,-1.4825971368088533,0.5285779851148591,-0.28902877439393937,-0.17585037382938234,1.1018491971895772,0.5568265681098776,0.5518503619458301,-0.524166416654539,0.8220716436731185
498,-2.3123749040970156,0.04390416378395346,2.379944655773622,1.560846796893234,3.0364656088071396,-0.3916198816335652,-0.8467864042856528,3.006215592375256,-0.18845650227733046,0.49642455027327165,-2.470151600373207,-1.853249716260932,-2.111354335555538,-0.32026511593051793,-0.21119126479164055,0.015748750268862338,1.937388752260012,-0.48634663738147815,-0.01813923097669307,-0.4531996764392167,-0.997411209829657,-1.2938294515415727,-0.5595354680382941,0.17685807868401124,1.2641454603824531,-2.2227863342344856,-0.7960627962130665,-1.519434502646683,0.36131192350912406,1.3908958341283784,-0.08379945576373161,0.21201751312221093,1.0520009925162441,-0.24896222926006392,-0.29553417806916454
3234,-1.9326244798071033,-0.02469793023450207,-0.822489433702715,1.7241132251672826,2.3969070121203946,-0.11525348057293763,-0.462670927459673,1.816724938262573,-0.10499329986463692,0.028524345946146723,0.02625376012044688,0.9679823303253144,0.5895866560474791,0.15224406223814757,-0.03524219412851776,0.0627118292995287,-0.4433602098173665,-0.6011880846722802,0.12573351044421502,0.7650081167407686,-1.219411601450208,-1.0994557468950834,-1.5751248556876043,0.3512048248952078,-0.10281614171417573,-1.0682816520827987,-0.09005934276953381,0.9553611111086142,-1.6595697294366816,0.8210344202102501,0.2679328622647326,-0.5186302282838896,0.34959506707820204,-0.08581175531820084,0.7516514881591019
5254,-1.5286305734525953,-0.1981323835126708,-4.746859861630883,-3.755732529458645,-0.3424052909545459,-0.0417773701440571,-0.17700976997119972,0.9686516119387619,0.06777179365460242,-0.0032826995646360172,0.6116025439840874,0.20344123468099823,0.6731702837191615,1.5452869672709737,0.9230930497658667,0.008994224771528772,-0.965960448809113,-0.6657251345380832,-1.0841767333848502,0.07512893970248075,-0.5221360577090155,0.33547830017899355,-1.0701700824090796,0.9154970601008867,-0.3343503038649891,-0.6360001111439736,-0.16293639716420366,-0.6495442171904832,0.37233179341865746,0.25264874810338633,-0.060082158232188265,0.8808733652740209,-0.9516588194730091,0.15001712232432238,0.15837986514504843
2629,-2.9284742216417876,-0.006146835120430003,3.9323072692299363,-1.5842814246683492,-3.172812932992284,0.11808540592312615,-0.29850238703554194,1.9035014461971163,0.29806590418063,0.4378449928606246,-1.8386675869815023,-3.7982873107978388,-1.709342882562815,0.39343489390717146,-0.3028635133704248,0.275200544061175,1.1294791333335537,-0.6407354004782875,-1.0760234486866098,-0.8975710659412952,-0.43375584744250534,-1.471953927144721,0.001944668776041096,1.8151443539153704,-0.4973201940114106,-0.1460577253188996,0.21206516141984114,-0.6201357492661961,-1.0751842911325145,1.73929418583771,-0.3036278132877098,1.1838300081487478,-0.3417211193741173,-1.081552709603159,0.20662104264480566
1104,-2.164472738328846,-0.07589243902530252,1.3248847428266821,-3.218548938537935,0.1505391273346156,0.0005953688822452702,-0.39493615622208,1.8867746491857533,0.14832532681130378,0.21923177728218315,-0.23171305910618803,1.9562236361853589,0.7210751785594403,-1.2192886633690048,0.2758167529083615,0.02750394773025438,-0.9002496133305815,0.7173690093208077,0.33967900133767354,2.862608212311126,-1.2127973620614882,-0.1791789807920965,-1.4986743046194784,1.964052767137339,1.2927492255427957,-1.079686212986066,0.8363137525827322,1.1266540612114213,-1.0984901565519838,-0.30125111349323275,-0.03974063732024225,-0.3972642338601283,0.7570460121832581,2.1766965190085235,0.07004031863275043
325,-2.065969026350383,-0.13886938824652018,-1.0410673878442211,-3.107696410575805,-0.42090735347112407,0.2008491501515168,-1.134459374739005,4.687902160182913,0.39677697610110335,0.7022368956274546,1.4974239765775834,3.6534876329353834,1.4540603748112257,1.3302579175171183,-0.6808480098556011,0.40746552477106046,0.07891432247343562,-0.7087445079290677,-1.301977053793233,-0.440923682086566,-0.10702884290193924,-0.7917144791604208,-0.21450998272560587,0.17706968553937746,-0.17478102619043162,-1.2187839428910645,-0.28190562022907817,0.317613520918515,-1.4736744187695485,1.3770416397804446,0.0803202729401996,-0.5576903181906558,-0.042992181492881205,-0.33289639128274906,-0.09299923265070671
345,-2.7975669086126618,0.10288948073811739,2.5576226179040935,5.608669885337783,-2.8500862319157223,0.4112045874326379,0.09680813092450993,-0.4533118319279092,0.5095417340768383,0.03360500117441318,0.39729417304453035,0.13587744730236598,2.570029486465847,2.908206299596982,-0.2091278559486947,0.205037440104818,-0.30400044002978005,-0.29256322441386706,-0.21513057740903258,-0.8698178932201082,-0.7913154000116931,-0.22092054797485233,-1.1112491354432896,-0.6984605664314032,-1.9143330651738604,0.5425408113517695,0.2006241219312323,1.1747038853348881,-0.7422599130071276,-0.5970396199442818,0.08922731585984076,-0.536905802221637,0.030496122709858277,0.7686007610745694,0.7048868853702195
